inegi_entidad,entidad,inegi_municipio,municipio,id_delito,delito,carpetas,tasa,fecha
20,Oaxaca,20144,San Francisco Jaltepetongo,0,Total de delitos,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,2000,Secuestro,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,3000,Extorsión,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,5000,Violación,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20144,San Francisco Jaltepetongo,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,0,Total de delitos,4,83.6820068359375,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,2000,Secuestro,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,3000,Extorsión,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,5000,Violación,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,6000,Violencia familiar,2,41.84100341796875,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20145,San Francisco Lachigolo,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,0,Total de delitos,1,32.19575119018555,2024-08
20,Oaxaca,20146,San Francisco Logueche,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,2000,Secuestro,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,3000,Extorsión,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,5000,Violación,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20146,San Francisco Logueche,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,0,Total de delitos,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,2000,Secuestro,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,3000,Extorsión,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,5000,Violación,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20147,San Francisco Nuxaño,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,0,Total de delitos,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,2000,Secuestro,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,3000,Extorsión,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,5000,Violación,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20148,San Francisco Ozolotepec,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,0,Total de delitos,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,2000,Secuestro,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,3000,Extorsión,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,5000,Violación,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20149,San Francisco Sola,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,0,Total de delitos,5,36.14283752441406,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,2000,Secuestro,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,3000,Extorsión,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,5000,Violación,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,6000,Violencia familiar,3,21.685701370239258,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20150,San Francisco Telixtlahuaca,9000,Lesiones dolosas,1,7.228567123413086,2024-08
20,Oaxaca,20151,San Francisco Teopan,0,Total de delitos,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,2000,Secuestro,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,3000,Extorsión,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,5000,Violación,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20151,San Francisco Teopan,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,0,Total de delitos,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,2000,Secuestro,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,3000,Extorsión,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,5000,Violación,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20152,San Francisco Tlapancingo,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,0,Total de delitos,1,19.241870880126953,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,2000,Secuestro,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,3000,Extorsión,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,5000,Violación,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,6000,Violencia familiar,1,19.241870880126953,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20153,San Gabriel Mixtepec,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,0,Total de delitos,1,37.6647834777832,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,2000,Secuestro,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,3000,Extorsión,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,5000,Violación,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20154,San Ildefonso Amatlan,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,0,Total de delitos,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,2000,Secuestro,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,3000,Extorsión,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,5000,Violación,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20155,San Ildefonso Sola,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,0,Total de delitos,5,138.1597137451172,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,1200,Homicidio culposo,1,27.631942749023438,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,2000,Secuestro,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,3000,Extorsión,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,5000,Violación,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20156,San Ildefonso Villa Alta,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,0,Total de delitos,16,84.63816833496094,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,1200,Homicidio culposo,1,5.289885520935059,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,2000,Secuestro,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,3000,Extorsión,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,4100,Robo de vehículo,2,10.579771041870117,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,4200,Robo a casa habitación,1,5.289885520935059,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,5000,Violación,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,6000,Violencia familiar,4,21.159542083740234,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20157,San Jacinto Amilpas,9000,Lesiones dolosas,1,5.289885520935059,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,0,Total de delitos,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,2000,Secuestro,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,3000,Extorsión,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,5000,Violación,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20158,San Jacinto Tlacotepec,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,0,Total de delitos,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,2000,Secuestro,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,3000,Extorsión,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,5000,Violación,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20159,San Jeronimo Coatlan,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,0,Total de delitos,1,70.97232055664062,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,2000,Secuestro,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,3000,Extorsión,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,5000,Violación,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,6000,Violencia familiar,1,70.97232055664062,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20160,San Jeronimo Silacayoapilla,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,0,Total de delitos,3,108.10810852050781,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,1200,Homicidio culposo,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,2000,Secuestro,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,3000,Extorsión,1,36.03603744506836,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,4001,Robo con violencia,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,4100,Robo de vehículo,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,4200,Robo a casa habitación,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,4300,Robo a negocio,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,4400,Robo a transeúnte total,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,4940,Robo en transporte público,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,5000,Violación,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,6000,Violencia familiar,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,7000,Trata de personas,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,8000,Narcomenudeo,0,0,2024-08
20,Oaxaca,20161,San Jeronimo Sosola,9000,Lesiones dolosas,0,0,2024-08
20,Oaxaca,20162,San Jeronimo Taviche,0,Total de delitos,0,0,2024-08
20,Oaxaca,20162,San Jeronimo Taviche,1100,Homicidio doloso,0,0,2024-08
20,Oaxaca,20162,San Jeronimo Taviche,1120,Feminicidio,0,0,2024-08
20,Oaxaca,20162,San Jeronimo Taviche,1200,Homicidio culposo,0,0,2024-08
